continent,location,date,population,new_vaccinations,RollingPeopleVaccinated,Percent_Vaccinated
Asia,Cambodia,2021-06-14,16767851,109105,5356099,31.942668145130821
Asia,Cambodia,2021-06-15,16767851,130377,5486476,32.720209644038462
Asia,Cambodia,2021-06-16,16767851,94135,5580611,33.281611340654209
Asia,Cambodia,2021-06-17,16767851,77200,5657811,33.742016195158229
Asia,Cambodia,2021-06-18,16767851,85644,5743455,34.252779321571971
Asia,Cambodia,2021-06-19,16767851,88104,5831559,34.778213379877961
Asia,Cambodia,2021-06-20,16767851,85586,5917145,35.288630606271489
Asia,Cambodia,2021-06-21,16767851,72685,5989830,35.722108933339165
Asia,Cambodia,2021-06-22,16767851,104470,6094300,36.345146435282615
Asia,Cambodia,2021-06-23,16767851,102845,6197145,36.958492772866364
Asia,Cambodia,2021-06-24,16767851,99944,6297089,37.5545381456455
Asia,Cambodia,2021-06-25,16767851,137749,6434838,38.3760447298822
Asia,Cambodia,2021-06-26,16767851,113459,6548297,39.052690771166795
Asia,Cambodia,2021-06-27,16767851,106711,6655008,39.689093134236465
Asia,Cambodia,2021-06-28,16767851,121448,6776456,40.413383921410087
Asia,Cambodia,2021-06-29,16767851,135588,6912044,41.222002747996747
Asia,Cambodia,2021-06-30,16767851,158173,7070217,42.165313849699643
Asia,Cambodia,2021-07-01,16767851,156861,7227078,43.100800454393351
Asia,Cambodia,2021-07-02,16767851,149491,7376569,43.9923339013449
Asia,Cambodia,2021-07-03,16767851,132806,7509375,44.784361454547756
Asia,Cambodia,2021-07-04,16767851,123496,7632871,45.520866090711323
Asia,Cambodia,2021-07-05,16767851,115068,7747939,46.207107875660391
Asia,Cambodia,2021-07-06,16767851,101760,7849699,46.813983497348588
Asia,Cambodia,2021-07-07,16767851,111047,7960746,47.476244868826662
Asia,Cambodia,2021-07-08,16767851,130101,8090847,48.252140360741521
Asia,Cambodia,2021-07-09,16767851,149665,8240512,49.144711507753733
Asia,Cambodia,2021-07-10,16767851,138592,8379104,49.971245569870582
Asia,Cambodia,2021-07-11,16767851,139624,8518728,50.803934266830019
Asia,Cambodia,2021-07-12,16767851,162828,8681556,51.77500682705255
Asia,Cambodia,2021-07-13,16767851,189862,8871418,52.907304579459826
Asia,Cambodia,2021-07-14,16767851,190068,9061486,54.040830873318235
Asia,Cambodia,2021-07-15,16767851,210933,9272419,55.298791717555218
Asia,Cambodia,2021-07-16,16767851,220640,9493059,56.614643104831977
Asia,Cambodia,2021-07-17,16767851,203094,9696153,57.825853772197767
Asia,Cambodia,2021-07-18,16767851,166010,9862163,58.815903123184953
Asia,Cambodia,2021-07-19,16767851,173494,10035657,59.850585504367849
Asia,Cambodia,2021-07-20,16767851,181252,10216909,60.931534995152326
Asia,Cambodia,2021-07-21,16767851,189822,10406731,62.063594195821516
Asia,Cambodia,2021-07-22,16767851,171363,10578094,63.08556773315793
Asia,Cambodia,2021-07-23,16767851,156200,10734294,64.017112270379783
Asia,Cambodia,2021-07-24,16767851,163992,10898286,64.9951266861806
Asia,Cambodia,2021-07-25,16767851,143740,11042026,65.852362356988976
Asia,Cambodia,2021-07-26,16767851,156089,11198115,66.783244913137651
Asia,Cambodia,2021-07-27,16767851,148710,11346825,67.670120637403087
Asia,Cambodia,2021-07-28,16767851,142353,11489178,68.519084526693376
Asia,Cambodia,2021-07-29,16767851,131521,11620699,69.303448605310251
Asia,Cambodia,2021-07-30,16767851,160714,11781413,70.261913706175
Asia,Cambodia,2021-07-31,16767851,125465,11906878,71.0101610516458
Asia,Cambodia,2021-08-01,16767851,143942,12050820,71.868601408731507
Asia,Cambodia,2021-08-02,16767851,194746,12245566,73.030026328358957
Asia,Cambodia,2021-08-03,16767851,217204,12462770,74.325386121334219
Asia,Cambodia,2021-08-04,16767851,220802,12683572,75.642203643150225
Asia,Cambodia,2021-08-05,16767851,263297,12946869,77.212452567714251
Asia,Cambodia,2021-08-06,16767851,265140,13212009,78.793692763610551
Asia,Cambodia,2021-08-07,16767851,287928,13499937,80.510835884693861
Asia,Cambodia,2021-08-08,16767851,268127,13768064,82.10988993163167
Asia,Cambodia,2021-08-09,16767851,310080,14078144,83.959143005266441
Asia,Cambodia,2021-08-10,16767851,294902,14373046,85.717877621884881
Asia,Cambodia,2021-08-11,16767851,305753,14678799,87.541325361252319
Asia,Cambodia,2021-08-12,16767851,276268,14955067,89.188930650683858
Asia,Cambodia,2021-08-13,16767851,235933,15191000,90.595986331223955
Asia,Cambodia,2021-08-14,16767851,249695,15440695,92.0851157372522
Asia,Cambodia,2021-08-15,16767851,217186,15657881,93.380368181945315
Asia,Cambodia,2021-08-16,16767851,218447,15876328,94.683140970181569
Asia,Cambodia,2021-08-17,16767851,226697,16103025,96.035115054397849
Asia,Cambodia,2021-08-18,16767851,230505,16333530,97.409799264079808
Asia,Cambodia,2021-08-19,16767851,213894,16547424,98.685418900728536
Asia,Cambodia,2021-08-20,16767851,199550,16746974,99.8754938841
Asia,Cambodia,2021-08-21,16767851,223492,16970466,101.20835401030222
Asia,Cambodia,2021-08-22,16767851,161972,17132438,102.17432156332973
Asia,Cambodia,2021-08-23,16767851,234826,17367264,103.57477532451833
Asia,Cambodia,2021-08-24,16767851,205229,17572493,104.79871869090441
Asia,Cambodia,2021-08-25,16767851,199201,17771694,105.98671231036106
Asia,Cambodia,2021-08-26,16767851,183305,17954999,107.07990546910275
Asia,Cambodia,2021-08-27,16767851,200894,18155893,108.27799579087385
Asia,Cambodia,2021-08-28,16767851,197878,18353771,109.45809931159336
Asia,Cambodia,2021-08-29,16767851,179216,18532987,110.5269065189093
Asia,Cambodia,2021-08-30,16767851,198208,18731195,111.708978091468
Asia,Cambodia,2021-08-31,16767851,173289,18904484,112.74243789499323
Asia,Cambodia,2021-09-01,16767851,160418,19064902,113.69913771299613
Asia,Cambodia,2021-09-02,16767851,154922,19219824,114.62306052218618
Asia,Cambodia,2021-09-03,16767851,134821,19354645,115.42710511919505
Asia,Cambodia,2021-09-04,16767851,294617,19649262,117.18414005467963
Asia,Cambodia,2021-09-05,16767851,96286,19745548,117.7583698710109
Asia,Cambodia,2021-09-06,16767851,132412,19877960,118.54804768959362
Asia,Cambodia,2021-09-07,16767851,127663,20005623,119.30940345307219
Asia,Cambodia,2021-09-08,16767851,125349,20130972,120.05695899850255
Asia,Cambodia,2021-09-09,16767851,118509,20249481,120.76372219672038
Asia,Cambodia,2021-09-10,16767851,123577,20373058,121.50070990015358
Asia,Cambodia,2021-09-11,16767851,118058,20491116,122.2047834275245
Asia,Cambodia,2021-09-12,16767851,90912,20582028,122.74696381784405
Asia,Cambodia,2021-09-13,16767851,135161,20717189,123.55303610462664
Asia,Cambodia,2021-09-14,16767851,146587,20863776,124.42725069539323
Asia,Cambodia,2021-09-15,16767851,143682,21007458,125.2841404661814
Asia,Cambodia,2021-09-16,16767851,132948,21140406,126.07701487805446
Asia,Cambodia,2021-09-17,16767851,193461,21333867,127.2307763230959
Asia,Cambodia,2021-09-18,16767851,323539,21657406,129.16029609280281
Asia,Cambodia,2021-09-19,16767851,313676,21971082,131.03099496769144
Asia,Cambodia,2021-09-20,16767851,341978,22313060,133.07048112486211
Asia,Cambodia,2021-09-21,16767851,324161,22637221,135.00371037409624
Asia,Cambodia,2021-09-22,16767851,281153,22918374,136.68044879454143
Asia,Cambodia,2021-09-23,16767851,241800,23160174,138.12249405126514
Asia,Cambodia,2021-09-24,16767851,196792,23356966,139.29612089229562
Asia,Cambodia,2021-09-25,16767851,166675,23523641,140.29013616592846
Asia,Cambodia,2021-09-26,16767851,125490,23649131,141.03853260623558
Asia,Cambodia,2021-09-27,16767851,141635,23790766,141.88321449182723
Asia,Cambodia,2021-09-28,16767851,117863,23908629,142.586125079475
Asia,Cambodia,2021-09-29,16767851,100475,24009104,143.18533722657722
Asia,Cambodia,2021-09-30,16767851,82078,24091182,143.67483346554067
Asia,Cambodia,2021-10-01,16767851,59887,24151069,144.03198716400806
Asia,Cambodia,2021-10-02,16767851,46316,24197385,144.30820622153669
Asia,Cambodia,2021-10-03,16767851,32358,24229743,144.50118265006054
Asia,Cambodia,2021-10-04,16767851,28719,24258462,144.67245683421208
Asia,Cambodia,2021-10-05,16767851,6742,24265204,144.7126647296663
Asia,Cambodia,2021-10-06,16767851,584,24265788,144.71614758504234
Asia,Cambodia,2021-10-07,16767851,844,24266632,144.72118102671595
Asia,Cambodia,2021-10-08,16767851,62602,24329234,145.09452642440584
Asia,Cambodia,2021-10-09,16767851,160624,24489858,146.0524547838599
Asia,Cambodia,2021-10-10,16767851,189734,24679592,147.1839891707053
Asia,Cambodia,2021-10-11,16767851,301495,24981087,148.98204307755358
Asia,Cambodia,2021-10-12,16767851,324159,25305246,150.91526039920083
Asia,Cambodia,2021-10-13,16767851,285711,25590957,152.61918179020077
Asia,Cambodia,2021-10-14,16767851,253194,25844151,154.12917850951803
Asia,Cambodia,2021-10-15,16767851,210346,26054497,155.3836386069986
Asia,Cambodia,2021-10-16,16767851,202889,26257386,156.59362669670668
Asia,Cambodia,2021-10-17,16767851,150770,26408156,157.49278783548351
Asia,Cambodia,2021-10-18,16767851,162197,26570353,158.46009724203776
Asia,Cambodia,2021-10-19,16767851,134462,26704815,159.26200083719732
Asia,Cambodia,2021-10-20,16767851,112097,26816912,159.93052419180015
Asia,Cambodia,2021-10-21,16767851,92595,26909507,160.48274164649962
Asia,Cambodia,2021-10-22,16767851,73044,26982551,160.91836097541659
Asia,Cambodia,2021-10-23,16767851,79488,27062039,161.39241098933906
Asia,Cambodia,2021-10-24,16767851,66315,27128354,161.7878999521167
Asia,Cambodia,2021-10-25,16767851,47029,27175383,162.06837119437668
Asia,Cambodia,2021-10-26,16767851,33978,27209361,162.27100896829296
Asia,Cambodia,2021-10-27,16767851,29923,27239284,162.44946355976089
Asia,Cambodia,2021-10-28,16767851,36853,27276137,162.66924723985204
Asia,Cambodia,2021-10-29,16767851,30462,27306599,162.85091631599064
Asia,Cambodia,2021-10-30,16767851,52296,27358895,163.16279885836295
Asia,Cambodia,2021-10-31,16767851,42561,27401456,163.41662387147881
Asia,Cambodia,2021-11-01,16767851,77563,27479019,163.87919358300596
Asia,Cambodia,2021-11-02,16767851,93684,27572703,164.43790560877477
Asia,Cambodia,2021-11-03,16767851,86212,27658915,164.95205616986934
Asia,Cambodia,2021-11-04,16767851,70569,27729484,165.37291510999233
Asia,Cambodia,2021-11-05,16767851,56230,27785714,165.7082592158053
Asia,Cambodia,2021-11-06,16767851,,27785714,165.7082592158053
Asia,Cambodia,2021-11-07,16767851,,27785714,165.7082592158053
Asia,Cambodia,2021-11-08,16767851,49579,27835293,166.00393813136819
Asia,Cambodia,2021-11-09,16767851,23001,27858294,166.1411113445605
Asia,Cambodia,2021-11-10,16767851,36760,27895054,166.36034039186057
Asia,Cambodia,2021-11-11,16767851,31697,27926751,166.54937475291257
Asia,Cambodia,2021-11-12,16767851,28349,27955100,166.71844233348688
Asia,Cambodia,2021-11-13,16767851,19238,27974338,166.83317379191885
Asia,Cambodia,2021-11-14,16767851,1000,27975338,166.83913758537096
Asia,Cambodia,2021-11-15,16767851,10183,27985521,166.89986689409395
Asia,Cambodia,2021-11-16,16767851,85818,28071339,167.41166772056837
Asia,Cambodia,2021-11-17,16767851,39553,28110892,167.64755364298026
Asia,Cambodia,2021-11-18,16767851,14178,28125070,167.73210830654449
Asia,Cambodia,2021-11-19,16767851,10208,28135278,167.79298671010378
Asia,Cambodia,2021-11-20,16767851,14461,28149739,167.87922912721493
Asia,Cambodia,2021-11-21,16767851,8660,28158399,167.93087557851032
Asia,Cambodia,2021-11-22,16767851,35881,28194280,168.144862451366
Asia,Cambodia,2021-11-23,16767851,32474,28226754,168.3385306799303
Asia,Cambodia,2021-11-24,16767851,27919,28254673,168.50503382932015
Asia,Cambodia,2021-11-25,16767851,25830,28280503,168.65907861418853
Asia,Cambodia,2021-11-26,16767851,28334,28308837,168.82805673786103
Asia,Cambodia,2021-11-27,16767851,16747,28325584,168.92793238680377
Asia,Cambodia,2021-11-28,16767851,15589,28341173,169.02090196292895
Asia,Cambodia,2021-11-29,16767851,60750,28401923,169.38320241514552
Asia,Cambodia,2021-11-30,16767851,58687,28460610,169.73319956147034
Asia,Cambodia,2021-12-01,16767851,58048,28518658,170.07938584377925
Asia,Cambodia,2021-12-02,16767851,69118,28587776,170.4915913196032
Asia,Cambodia,2021-12-03,16767851,65251,28653027,170.88073480614779
Asia,Cambodia,2021-12-04,16767851,57897,28710924,171.22602055564545
Asia,Cambodia,2021-12-05,16767851,34750,28745674,171.43326237810678
Asia,Cambodia,2021-12-06,16767851,92560,28838234,171.98527110003542
Asia,Cambodia,2021-12-07,16767851,96052,28934286,172.55810538869889
Asia,Cambodia,2021-12-08,16767851,94036,29028322,173.11891666976288
Asia,Cambodia,2021-12-09,16767851,81729,29110051,173.60633154481155
Asia,Cambodia,2021-12-10,16767851,60227,29170278,173.96551293305268
Asia,Cambodia,2021-12-11,16767851,46310,29216588,174.24169620782055
Asia,Cambodia,2021-12-12,16767851,29632,29246220,174.41841533539392
Asia,Cambodia,2021-12-13,16767851,72334,29318554,174.84980037095988
Asia,Cambodia,2021-12-14,16767851,56792,29375346,175.18849612869295
Asia,Cambodia,2021-12-15,16767851,47065,29422411,175.46918206751718
Asia,Cambodia,2021-12-16,16767851,,29422411,175.46918206751718
Asia,Cambodia,2021-12-17,16767851,,29422411,175.46918206751718
Asia,Cambodia,2021-12-18,16767851,32158,29454569,175.66096573735058
Asia,Cambodia,2021-12-19,16767851,27257,29481826,175.82352085547518
Asia,Cambodia,2021-12-20,16767851,74732,29556558,176.26920706773933
Asia,Cambodia,2021-12-21,16767851,67032,29623590,176.66897207042214
Asia,Cambodia,2021-12-22,16767851,57736,29681326,177.013297649174
Asia,Cambodia,2021-12-23,16767851,49919,29731245,177.31100425451061
Asia,Cambodia,2021-12-24,16767851,59467,29790712,177.66565315972812
Asia,Cambodia,2021-12-25,16767851,41491,29832203,177.91309691385021
Asia,Cambodia,2021-12-26,16767851,29012,29861215,178.08611848948323
Asia,Cambodia,2021-12-27,16767851,75932,29937147,178.53896125388994
Asia,Cambodia,2021-12-28,16767851,50560,29987707,178.84049065082939
Asia,Cambodia,2021-12-29,16767851,45628,30033335,179.11260661846291
Asia,Cambodia,2021-12-30,16767851,42648,30075983,179.36695048160914
Asia,Cambodia,2021-12-31,16767851,32244,30108227,179.55924703767943
Asia,Cambodia,2022-01-01,16767851,8601,30116828,179.61054162516115
Asia,Cambodia,2022-01-02,16767851,7009,30123837,179.65234185346708
Asia,Cambodia,2022-01-03,16767851,61302,30185139,180.01793431966922
Asia,Cambodia,2022-01-04,16767851,75317,30260456,180.46710935110289
Asia,Cambodia,2022-01-05,16767851,61888,30322344,180.83619660026798
Asia,Cambodia,2022-01-06,16767851,59351,30381695,181.19015370544503
Asia,Cambodia,2022-01-07,16767851,34125,30415820,181.39366815699879
Asia,Cambodia,2022-01-08,16767851,38488,30454308,181.62320263938415
Asia,Cambodia,2022-01-09,16767851,23896,30478204,181.76571344771611
Asia,Cambodia,2022-01-10,16767851,122858,30601062,182.49841318365722
Asia,Cambodia,2022-01-11,16767851,136138,30737200,183.31031209664255
Asia,Cambodia,2022-01-12,16767851,133151,30870351,184.10439715858641
Asia,Cambodia,2022-01-13,16767851,,30870351,184.10439715858641
Asia,Cambodia,2022-01-14,16767851,,30870351,184.10439715858641
Asia,Cambodia,2022-01-15,16767851,138868,31009219,184.93257722769602
Asia,Cambodia,2022-01-16,16767851,99650,31108869,185.52686924520023
Asia,Cambodia,2022-01-17,16767851,143641,31252510,186.38351450045684
Asia,Cambodia,2022-01-18,16767851,154602,31407112,187.30552889574221
Asia,Cambodia,2022-01-19,16767851,143302,31550414,188.16015242501857
Asia,Cambodia,2022-01-20,16767851,131636,31682050,188.94520233988243
Asia,Cambodia,2022-01-21,16767851,121712,31803762,189.67106756852741
Asia,Cambodia,2022-01-22,16767851,91507,31895269,190.21679641595097
Asia,Cambodia,2022-01-23,16767851,62526,31957795,190.58968856533852
Asia,Cambodia,2022-01-24,16767851,127791,32085586,191.35180769437895
Asia,Cambodia,2022-01-25,16767851,117730,32203316,192.0539250974976
Asia,Cambodia,2022-01-26,16767851,94384,32297700,192.61681177868292
Asia,Cambodia,2022-01-27,16767851,79450,32377150,193.09063516845418
Asia,Cambodia,2022-01-28,16767851,76206,32453356,193.5451120122668
Asia,Cambodia,2022-01-29,16767851,47089,32500445,193.82594108213388
Asia,Cambodia,2022-01-30,16767851,23476,32523921,193.96594709721597
Asia,Cambodia,2022-01-31,16767851,23460,32547381,194.10585769160284
Asia,Cambodia,2022-02-01,16767851,40333,32587714,194.34639537290735
Asia,Cambodia,2022-02-02,16767851,38137,32625851,194.57383656379105
Asia,Cambodia,2022-02-03,16767851,54861,32680712,194.90101623636804
Asia,Cambodia,2022-02-04,16767851,46623,32727335,195.17906617848644
Asia,Cambodia,2022-02-05,16767851,,32727335,195.17906617848644
Asia,Cambodia,2022-02-06,16767851,,32727335,195.17906617848644
Asia,Cambodia,2022-02-07,16767851,42761,32770096,195.43408395029275
Asia,Cambodia,2022-02-08,16767851,53822,32823918,195.75506724147297
Asia,Cambodia,2022-02-09,16767851,61838,32885756,196.12385630096549
Asia,Cambodia,2022-02-10,16767851,,32885756,196.12385630096549
Asia,Cambodia,2022-02-11,16767851,,32885756,196.12385630096549
Asia,Cambodia,2022-02-12,16767851,66765,32952521,196.52202897079655
Asia,Cambodia,2022-02-13,16767851,49446,33001967,196.81691470183031
Asia,Cambodia,2022-02-14,16767851,102025,33103992,197.42537072878332
Asia,Cambodia,2022-02-15,16767851,163473,33267465,198.40028993578247
Asia,Cambodia,2022-02-16,16767851,,33267465,198.40028993578247
Asia,Cambodia,2022-02-17,16767851,,33267465,198.40028993578247
Asia,Cambodia,2022-02-18,16767851,,33267465,198.40028993578247
Asia,Cambodia,2022-02-19,16767851,,33267465,198.40028993578247
Asia,Cambodia,2022-02-20,16767851,40448,33307913,198.641513453334
Asia,Cambodia,2022-02-21,16767851,84556,33392469,199.14578797247185
Asia,Cambodia,2022-02-22,16767851,125602,33518071,199.89485235764559
Asia,Cambodia,2022-02-23,16767851,171679,33689750,200.91871045371289
Asia,Cambodia,2022-02-24,16767851,211955,33901705,202.18276629485791
Asia,Cambodia,2022-02-25,16767851,174402,34076107,203.22286380049536
Asia,Cambodia,2022-02-26,16767851,124760,34200867,203.96690667158245
Asia,Cambodia,2022-02-27,16767851,84673,34285540,204.47187895455414
Asia,Cambodia,2022-02-28,16767851,144390,34429930,205.33299109110641
Asia,Cambodia,2022-03-01,16767851,139574,34569504,206.16538159839325
Asia,Cambodia,2022-03-02,16767851,109468,34678972,206.81822614001044
Asia,Cambodia,2022-03-03,16767851,100961,34779933,207.42033669073038
Asia,Cambodia,2022-03-04,16767851,83805,34863738,207.92013240098566
Asia,Cambodia,2022-03-05,16767851,67062,34930800,208.32007631747206
Asia,Cambodia,2022-03-06,16767851,39660,34970460,208.55660036578331
Asia,Cambodia,2022-03-07,16767851,80349,35050809,209.03578520586805
Asia,Cambodia,2022-03-08,16767851,30416,35081225,209.2171799475079
Asia,Cambodia,2022-03-09,16767851,,35081225,209.2171799475079
Asia,Cambodia,2022-03-10,16767851,,35081225,209.2171799475079
Asia,Cambodia,2022-03-11,16767851,50896,35132121,209.52071317904722
Asia,Cambodia,2022-03-12,16767851,35812,35167933,209.7342885501547
Asia,Cambodia,2022-03-13,16767851,20591,35188524,209.85708902112742
Asia,Cambodia,2022-03-14,16767851,46358,35234882,210.13355855798096
Asia,Cambodia,2022-03-15,16767851,,35234882,210.13355855798096
Asia,Cambodia,2022-03-16,16767851,,35234882,210.13355855798096
Asia,Cambodia,2022-03-17,16767851,,35234882,210.13355855798096
Asia,Cambodia,2022-03-18,16767851,38297,35273179,210.36195395581697
Asia,Cambodia,2022-03-19,16767851,23178,35296357,210.50018276045031
Asia,Cambodia,2022-03-20,16767851,17612,35313969,210.60521709072916
Asia,Cambodia,2022-03-21,16767851,30954,35344923,210.7898203532462
Asia,Cambodia,2022-03-22,16767851,30009,35374932,210.96878783095102
Asia,Cambodia,2022-03-23,16767851,41897,35416829,211.21865288521468
Asia,Cambodia,2022-03-24,16767851,45365,35462194,211.48920037517033
Asia,Cambodia,2022-03-25,16767851,40361,35502555,211.72990504269151
Asia,Cambodia,2022-03-26,16767851,33484,35536039,211.92959670264244
Asia,Cambodia,2022-03-27,16767851,17987,35554026,212.03686745546582
Asia,Cambodia,2022-03-28,16767851,43283,35597309,212.2949983274541
Asia,Cambodia,2022-03-29,16767851,42179,35639488,212.54654517147128
Asia,Cambodia,2022-03-30,16767851,37015,35676503,212.76729498610169
Asia,Cambodia,2022-03-31,16767851,47752,35724255,213.05207805102754
Asia,Cambodia,2022-04-01,16767851,27772,35752027,213.21770452277994
Asia,Cambodia,2022-04-02,16767851,16132,35768159,213.31391243874961
Asia,Cambodia,2022-04-03,16767851,13001,35781160,213.39144771742068
Asia,Cambodia,2022-04-04,16767851,27145,35808305,213.55333489067857
Asia,Cambodia,2022-04-05,16767851,24895,35833200,213.70180352866925
Asia,Cambodia,2022-04-06,16767851,22436,35855636,213.83560719856112
Asia,Cambodia,2022-04-07,16767851,24479,35880115,213.98159489847566
Asia,Cambodia,2022-04-08,16767851,21226,35901341,214.10818237829042
Asia,Cambodia,2022-04-09,16767851,13071,35914412,214.18613512250317
Asia,Cambodia,2022-04-10,16767851,8323,35922735,214.23577177540523
Asia,Cambodia,2022-04-11,16767851,18735,35941470,214.34750344573078
Asia,Cambodia,2022-04-12,16767851,14565,35956035,214.43436609736096
Asia,Cambodia,2022-04-13,16767851,,35956035,214.43436609736096
Asia,Cambodia,2022-04-14,16767851,,35956035,214.43436609736096
Asia,Cambodia,2022-04-15,16767851,,35956035,214.43436609736096
Asia,Cambodia,2022-04-16,16767851,39193,35995228,214.66810505413005
Asia,Cambodia,2022-04-17,16767851,13088,36008316,214.74615918283146
Asia,Cambodia,2022-04-18,16767851,23742,36032058,214.88775156697182
Asia,Cambodia,2022-04-19,16767851,35271,36067329,215.09810052582174
Asia,Cambodia,2022-04-20,16767851,46064,36113393,215.37281670740037
Asia,Cambodia,2022-04-21,16767851,52400,36165793,215.68531948429168
Asia,Cambodia,2022-04-22,16767851,79738,36245531,216.16086044657717
Asia,Cambodia,2022-04-23,16767851,96766,36342297,216.7379528837655
Asia,Cambodia,2022-04-24,16767851,79268,36421565,217.21069086312846
Asia,Cambodia,2022-04-25,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-04-26,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-04-27,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-04-28,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-04-29,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-04-30,16767851,,36421565,217.21069086312846
Asia,Cambodia,2022-05-01,16767851,61376,36482941,217.57672465004609
Asia,Cambodia,2022-05-02,16767851,,36482941,217.57672465004609
Asia,Cambodia,2022-05-03,16767851,,36482941,217.57672465004609
Asia,Cambodia,2022-05-04,16767851,,36482941,217.57672465004609
Asia,Cambodia,2022-05-05,16767851,,36482941,217.57672465004609
Asia,Cambodia,2022-05-06,16767851,,36482941,217.57672465004609
